#1_usercol	2_usercol	3_usercol	4_pct_at	5_pct_gc	6_num_A	7_num_C	8_num_G	9_num_T	10_num_N	11_num_oth	12_seq_len
chr6	16420001	16430000	0.563356	0.436644	2922	2236	2130	2711	0	0	9999
chr6	16430001	16440000	0.556256	0.443744	2571	2083	2354	2991	0	0	9999
chr6	16440001	16450000	0.569557	0.430443	2912	2164	2140	2783	0	0	9999
chr6	16450001	16460000	0.566157	0.433843	2500	1996	2342	3161	0	0	9999
chr6	16460001	16470000	0.415342	0.268727	2174	1308	1379	1979	3159	0	9999
chr6	16470001	16480000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr6	16480001	16490000	0.066207	0.043404	337	197	237	325	8903	0	9999
chr6	16490001	16500000	0.464146	0.490549	2363	2131	2774	2278	453	0	9999
chr6	16500001	16510000	0.574157	0.425843	2892	2295	1963	2849	0	0	9999
chr6	16510001	16520000	0.455746	0.544254	2272	2662	2780	2285	0	0	9999
chr6	16520001	16530000	0.607761	0.392239	3058	1933	1989	3019	0	0	9999
chr6	16530001	16540000	0.538554	0.451445	2805	2242	2272	2580	100	0	9999
chr6	16540001	16550000	0.609061	0.380938	3068	1795	2014	3022	100	0	9999
chr6	16550001	16560000	0.632663	0.367337	3107	1684	1989	3219	0	0	9999
chr6	16560001	16570000	0.528853	0.471147	2783	2516	2195	2505	0	0	9999
chr6	16570001	16580000	0.318032	0.288829	1686	1469	1419	1494	3931	0	9999
chr6	16580001	16590000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr6	16590001	16600000	0.335334	0.322732	1823	1922	1305	1530	3419	0	9999
chr6	16600001	16610000	0.550155	0.449845	2798	2496	2002	2703	0	0	9999
chr6	16610001	16620000	0.612261	0.387739	3196	2108	1769	2926	0	0	9999
chr6	16620001	16630000	0.605461	0.394539	3150	2086	1859	2904	0	0	9999
chr6	16630001	16640000	0.651165	0.348835	3126	1730	1758	3385	0	0	9999
chr6	16640001	16650000	0.632163	0.367837	3311	1696	1982	3010	0	0	9999
chr6	16650001	16660000	0.673667	0.326333	3414	1567	1696	3322	0	0	9999
chr6	16660001	16670000	0.614061	0.385939	3425	1991	1868	2715	0	0	9999
chr6	16670001	16680000	0.520852	0.362136	2729	1766	1855	2479	1170	0	9999
chr6	16680001	16690000	0.130613	0.093709	619	481	456	687	7756	0	9999
chr6	16690001	16700000	0.580558	0.419442	3125	2152	2042	2680	0	0	9999
chr6	16700001	16710000	0.332333	0.252625	1642	1300	1226	1681	4150	0	9999
chr6	16710001	16720000	0.364336	0.297330	1740	1358	1615	1903	3383	0	9999
chr6	16720001	16730000	0.651065	0.348935	3302	1777	1712	3208	0	0	9999
chr6	16730001	16740000	0.596860	0.403140	3004	1734	2297	2964	0	0	9999
chr6	16740001	16750000	0.542854	0.457146	2556	2252	2319	2872	0	0	9999
chr6	16750001	16760000	0.588459	0.411541	2931	2125	1990	2953	0	0	9999
chr6	16760001	16770000	0.586459	0.413541	2807	1856	2279	3057	0	0	9999
chr6	16770001	16780000	0.633763	0.366237	3045	1723	1939	3292	0	0	9999
chr6	16780001	16790000	0.680168	0.319832	3393	1480	1718	3408	0	0	9999
chr6	16790001	16800000	0.569257	0.430743	2774	2033	2274	2918	0	0	9999
chr6	16800001	16810000	0.608361	0.391639	2877	1671	2245	3206	0	0	9999
chr6	16810001	16820000	0.511351	0.488649	2319	1937	2949	2794	0	0	9999
chr6	16820001	16830000	0.697470	0.302530	3619	1529	1496	3355	0	0	9999
chr6	16830001	16840000	0.625763	0.374237	2926	1770	1972	3331	0	0	9999
chr6	16840001	16850000	0.330833	0.301130	1725	1357	1654	1583	3680	0	9999
chr6	16850001	16860000	0.169817	0.137514	855	564	811	843	6926	0	9999
chr6	16860001	16870000	0.637264	0.362736	3312	1934	1693	3060	0	0	9999
chr6	16870001	16880000	0.500050	0.499950	2585	2260	2739	2415	0	0	9999
chr6	16880001	16890000	0.601960	0.398040	3054	1881	2099	2965	0	0	9999
chr6	16890001	16900000	0.651765	0.348235	3220	1739	1743	3297	0	0	9999
chr6	16900001	16910000	0.539054	0.460946	2542	1996	2613	2848	0	0	9999
chr6	16910001	16920000	0.575958	0.424042	2720	2059	2181	3039	0	0	9999
chr6	16920001	16930000	0.596360	0.403640	2661	2006	2030	3302	0	0	9999
chr6	16930001	16940000	0.609461	0.390539	2909	1797	2108	3185	0	0	9999
chr6	16940001	16950000	0.528953	0.471047	2531	2329	2381	2758	0	0	9999
chr6	16950001	16960000	0.572557	0.427443	2860	2377	1897	2865	0	0	9999
chr6	16960001	16970000	0.596260	0.403740	3008	2248	1789	2954	0	0	9999
chr6	16970001	16980000	0.552455	0.447545	2833	2367	2108	2691	0	0	9999
chr6	16980001	16990000	0.627463	0.372537	3160	1923	1802	3114	0	0	9999
chr6	16990001	17000000	0.602760	0.397240	2733	1906	2066	3294	0	0	9999
chr6	17000001	17010000	0.573157	0.426843	2960	2322	1946	2771	0	0	9999
chr6	17010001	17020000	0.586259	0.413741	3083	1989	2148	2779	0	0	9999
chr6	17020001	17030000	0.545855	0.454145	2671	2096	2445	2787	0	0	9999
chr6	17030001	17040000	0.597660	0.402340	2912	1892	2131	3064	0	0	9999
chr6	17040001	17050000	0.561856	0.438144	2664	2193	2188	2954	0	0	9999
chr6	17050001	17060000	0.565257	0.434743	2785	2019	2328	2867	0	0	9999
chr6	17060001	17070000	0.670567	0.329433	3375	1724	1570	3330	0	0	9999
chr6	17070001	17080000	0.636364	0.363636	3088	1745	1891	3275	0	0	9999
chr6	17080001	17090000	0.587259	0.410741	3104	2322	1785	2768	20	0	9999
chr6	17090001	17100000	0.313131	0.218622	1633	1057	1129	1498	4682	0	9999
chr6	17100001	17110000	0.066007	0.047805	315	217	261	345	8861	0	9999
chr6	17110001	17120000	0.559256	0.440744	2992	2291	2116	2600	0	0	9999
chr6	17120001	17130000	0.585059	0.414941	2992	2149	2000	2858	0	0	9999
chr6	17130001	17140000	0.601160	0.398840	3229	2104	1884	2782	0	0	9999
chr6	17140001	17150000	0.651565	0.348435	3112	1644	1840	3403	0	0	9999
chr6	17150001	17160000	0.576658	0.423342	2866	1817	2416	2900	0	0	9999
chr6	17160001	17170000	0.610161	0.389839	3032	1992	1906	3069	0	0	9999
chr6	17170001	17180000	0.684968	0.315031	3369	1686	1464	3480	0	0	9999
chr6	17180001	17190000	0.560056	0.439944	2817	2140	2259	2783	0	0	9999
chr6	17190001	17200000	0.498850	0.501150	2494	2587	2424	2494	0	0	9999
chr6	17200001	17210000	0.629363	0.370637	3167	1990	1716	3126	0	0	9999
chr6	17210001	17220000	0.555456	0.444544	2768	2236	2209	2786	0	0	9999
chr6	17220001	17230000	0.604660	0.395340	2907	1899	2054	3139	0	0	9999
chr6	17230001	17240000	0.652665	0.347335	3217	1610	1863	3309	0	0	9999
chr6	17240001	17250000	0.553855	0.446145	2758	2185	2276	2780	0	0	9999
chr6	17250001	17260000	0.506951	0.493049	2563	2532	2398	2506	0	0	9999
chr6	17260001	17270000	0.594759	0.405241	2879	2063	1989	3068	0	0	9999
chr6	17270001	17280000	0.612561	0.387439	3003	2011	1863	3122	0	0	9999
chr6	17280001	17290000	0.716572	0.283428	3610	1326	1508	3555	0	0	9999
chr6	17290001	17300000	0.700370	0.299630	3523	1475	1521	3480	0	0	9999
chr6	17300001	17310000	0.621362	0.378638	2924	1856	1930	3289	0	0	9999
chr6	17310001	17320000	0.668067	0.331933	3378	1609	1710	3302	0	0	9999
chr6	17320001	17330000	0.535454	0.464546	2855	2523	2122	2499	0	0	9999
chr6	17330001	17340000	0.551655	0.448345	2582	2311	2172	2934	0	0	9999
chr6	17340001	17350000	0.510351	0.489649	2591	2169	2727	2512	0	0	9999
chr6	17350001	17360000	0.607461	0.392539	2980	1887	2038	3094	0	0	9999
chr6	17360001	17370000	0.588059	0.411941	2918	2175	1944	2962	0	0	9999
chr6	17370001	17380000	0.608561	0.391439	3153	2080	1834	2932	0	0	9999
chr6	17380001	17390000	0.605361	0.394639	2911	2122	1824	3142	0	0	9999
chr6	17390001	17400000	0.656866	0.343134	3173	1495	1936	3395	0	0	9999
chr6	17400001	17410000	0.598260	0.401740	3018	1905	2112	2964	0	0	9999
chr6	17410001	17420000	0.625963	0.374037	3164	1766	1974	3095	0	0	9999
chr6	17420001	17430000	0.586359	0.413641	2942	1937	2199	2921	0	0	9999
chr6	17430001	17440000	0.636664	0.363336	3147	1828	1805	3219	0	0	9999
chr6	17440001	17450000	0.570657	0.429343	2695	2066	2227	3011	0	0	9999
chr6	17450001	17460000	0.638464	0.361536	3239	1691	1924	3145	0	0	9999
chr6	17460001	17470000	0.596460	0.403540	2992	1698	2337	2972	0	0	9999
chr6	17470001	17480000	0.454245	0.545755	2207	2739	2718	2335	0	0	9999
chr6	17480001	17490000	0.594359	0.405641	2962	1995	2061	2981	0	0	9999
chr6	17490001	17500000	0.563556	0.436444	2883	2038	2326	2752	0	0	9999
chr6	17500001	17510000	0.574957	0.425043	2988	2005	2245	2761	0	0	9999
chr6	17510001	17520000	0.653365	0.346635	3219	1641	1825	3314	0	0	9999
chr6	17520001	17530000	0.459146	0.540854	2233	2755	2653	2358	0	0	9999
chr6	17530001	17540000	0.572357	0.427643	2745	1903	2373	2978	0	0	9999
chr6	17540001	17550000	0.579558	0.420442	2739	1937	2267	3056	0	0	9999
chr6	17550001	17560000	0.547955	0.452045	2665	2214	2306	2814	0	0	9999
chr6	17560001	17570000	0.590159	0.409841	2941	2139	1959	2960	0	0	9999
chr6	17570001	17580000	0.577358	0.422642	2847	2061	2165	2926	0	0	9999
chr6	17580001	17590000	0.623162	0.376838	3070	1843	1925	3161	0	0	9999
chr6	17590001	17600000	0.628763	0.371237	3050	1939	1773	3237	0	0	9999
chr6	17600001	17610000	0.656666	0.343334	3212	1588	1845	3354	0	0	9999
chr6	17610001	17620000	0.671367	0.328633	3185	1703	1583	3528	0	0	9999
chr6	17620001	17630000	0.539354	0.460646	2649	2211	2395	2744	0	0	9999
chr6	17630001	17640000	0.448345	0.551655	2231	2922	2594	2252	0	0	9999
chr6	17640001	17650000	0.706371	0.293629	3426	1511	1425	3637	0	0	9999
chr6	17650001	17660000	0.581958	0.418042	3001	2092	2088	2818	0	0	9999
chr6	17660001	17670000	0.565457	0.434543	2775	2296	2049	2879	0	0	9999
chr6	17670001	17680000	0.156116	0.059406	757	295	299	804	7844	0	9999
chr6	17680001	17690000	0.561556	0.438444	2840	2195	2189	2775	0	0	9999
chr6	17690001	17700000	0.595160	0.404840	3027	2090	1958	2924	0	0	9999
chr6	17700001	17710000	0.727873	0.272127	3553	1294	1427	3725	0	0	9999
chr6	17710001	17720000	0.589559	0.410441	2968	1879	2225	2927	0	0	9999
chr6	17720001	17730000	0.562956	0.437044	2846	2325	2045	2783	0	0	9999
chr6	17730001	17740000	0.550155	0.449845	2756	2316	2182	2745	0	0	9999
chr6	17740001	17750000	0.555156	0.444844	2722	2109	2339	2829	0	0	9999
chr6	17750001	17760000	0.552055	0.447945	2729	2246	2233	2791	0	0	9999
chr6	17760001	17770000	0.644264	0.355736	3326	1920	1637	3116	0	0	9999
chr6	17770001	17780000	0.542654	0.457346	2947	2501	2072	2479	0	0	9999
chr6	17780001	17790000	0.640264	0.359736	3319	1910	1687	3083	0	0	9999
chr6	17790001	17800000	0.587959	0.412041	2950	2273	1847	2929	0	0	9999
chr6	17800001	17810000	0.709971	0.290029	3582	1470	1430	3517	0	0	9999
chr6	17810001	17820000	0.615462	0.384538	3208	1946	1899	2946	0	0	9999
chr6	17820001	17830000	0.584058	0.415942	2724	1964	2195	3116	0	0	9999
chr6	17830001	17840000	0.577858	0.422142	3143	1926	2295	2635	0	0	9999
chr6	17840001	17850000	0.613161	0.386839	3153	2178	1690	2978	0	0	9999
chr6	17850001	17860000	0.658066	0.341934	3191	1600	1819	3389	0	0	9999
chr6	17860001	17870000	0.564056	0.435944	2870	2115	2244	2770	0	0	9999
chr6	17870001	17880000	0.490249	0.509751	2315	2488	2609	2587	0	0	9999
chr6	17880001	17890000	0.570257	0.429743	2645	1805	2492	3057	0	0	9999
chr6	17890001	17900000	0.617462	0.382538	3349	2009	1816	2825	0	0	9999
chr6	17900001	17910000	0.639464	0.360536	3215	1697	1908	3179	0	0	9999
chr6	17910001	17920000	0.677068	0.322932	3582	1579	1650	3188	0	0	9999
chr6	17920001	17930000	0.590459	0.409541	3066	2137	1958	2838	0	0	9999
chr6	17930001	17940000	0.585659	0.414341	2801	1964	2179	3055	0	0	9999
chr6	17940001	17950000	0.656966	0.343034	3308	1637	1793	3261	0	0	9999
chr6	17950001	17960000	0.581458	0.418542	2744	2050	2135	3070	0	0	9999
chr6	17960001	17970000	0.639564	0.360436	3208	1718	1886	3187	0	0	9999
chr6	17970001	17980000	0.515152	0.484848	2502	2346	2502	2649	0	0	9999
chr6	17980001	17990000	0.639564	0.360436	3260	1786	1818	3135	0	0	9999
chr6	17990001	18000000	0.549055	0.450945	2749	2211	2298	2741	0	0	9999
chr6	18000001	18010000	0.625063	0.374938	3096	1931	1818	3154	0	0	9999
chr6	18010001	18020000	0.624963	0.375037	3194	1861	1889	3055	0	0	9999
chr6	18020001	18030000	0.506951	0.493049	2439	2316	2614	2630	0	0	9999
chr6	18030001	18040000	0.566557	0.433443	2743	2007	2327	2922	0	0	9999
chr6	18040001	18050000	0.561256	0.438744	2772	2254	2133	2840	0	0	9999
chr6	18050001	18060000	0.473247	0.526753	2307	2651	2616	2425	0	0	9999
chr6	18060001	18070000	0.561356	0.438644	2764	2285	2101	2849	0	0	9999
chr6	18070001	18080000	0.589259	0.410741	3119	2114	1993	2773	0	0	9999
chr6	18080001	18090000	0.667067	0.332933	3448	1665	1664	3222	0	0	9999
chr6	18090001	18100000	0.606461	0.393539	3015	2031	1904	3049	0	0	9999
chr6	18100001	18110000	0.580758	0.419242	2823	2099	2093	2984	0	0	9999
chr6	18110001	18120000	0.552055	0.447945	2573	2158	2321	2947	0	0	9999
chr6	18120001	18130000	0.592759	0.407241	2678	2023	2049	3249	0	0	9999
chr6	18130001	18140000	0.592159	0.407841	3132	2058	2020	2789	0	0	9999
chr6	18140001	18150000	0.549655	0.450345	2772	2376	2127	2724	0	0	9999
chr6	18150001	18160000	0.633663	0.366337	3188	1908	1755	3148	0	0	9999
chr6	18160001	18170000	0.596860	0.403140	3246	2111	1920	2722	0	0	9999
chr6	18170001	18180000	0.618262	0.381738	2930	1702	2115	3252	0	0	9999
chr6	18180001	18190000	0.606061	0.393939	3139	2015	1924	2921	0	0	9999
chr6	18190001	18200000	0.616262	0.383738	3090	2105	1732	3072	0	0	9999
chr6	18200001	18210000	0.565557	0.434443	2688	1742	2602	2967	0	0	9999
chr6	18210001	18220000	0.595460	0.404540	2776	1887	2158	3178	0	0	9999
chr6	18220001	18230000	0.579858	0.420142	2939	2130	2071	2859	0	0	9999
chr6	18230001	18240000	0.622762	0.377238	3124	1834	1938	3103	0	0	9999
chr6	18240001	18250000	0.655566	0.344434	3247	1777	1667	3308	0	0	9999
chr6	18250001	18260000	0.594759	0.405241	2727	2092	1960	3220	0	0	9999
chr6	18260001	18270000	0.563256	0.436744	2691	2267	2100	2941	0	0	9999
chr6	18270001	18280000	0.630763	0.369237	3124	1980	1712	3183	0	0	9999
chr6	18280001	18290000	0.634063	0.365937	3082	1930	1729	3258	0	0	9999
chr6	18290001	18300000	0.540154	0.459846	2593	2253	2345	2808	0	0	9999
chr6	18300001	18310000	0.596760	0.403240	2931	2200	1832	3036	0	0	9999
chr6	18310001	18320000	0.509951	0.490049	2593	2491	2409	2506	0	0	9999
chr6	18320001	18330000	0.566957	0.412341	2827	2013	2110	2842	207	0	9999
chr6	18330001	18340000	0.441744	0.558256	2265	2740	2842	2152	0	0	9999
chr6	18340001	18350000	0.261526	0.171817	1275	892	826	1340	5666	0	9999
chr6	18350001	18360000	0.665967	0.334033	3191	1798	1542	3468	0	0	9999
chr6	18360001	18370000	0.503150	0.496850	2565	2544	2424	2466	0	0	9999
chr6	18370001	18380000	0.483248	0.516752	2605	3135	2032	2227	0	0	9999
chr6	18380001	18390000	0.616762	0.383238	3229	2110	1722	2938	0	0	9999
chr6	18390001	18400000	0.710471	0.289529	3481	1546	1349	3623	0	0	9999
chr6	18400001	18410000	0.516952	0.483048	2434	2377	2453	2735	0	0	9999
chr6	18410001	18420000	0.584558	0.415442	3061	2108	2046	2784	0	0	9999
chr6	18420001	18430000	0.544254	0.455746	2630	2255	2302	2812	0	0	9999
chr6	18430001	18440000	0.584158	0.415842	2924	2114	2044	2917	0	0	9999
chr6	18440001	18450000	0.616262	0.383738	3110	1952	1885	3052	0	0	9999
chr6	18450001	18460000	0.596860	0.403140	3012	2095	1936	2956	0	0	9999
chr6	18460001	18470000	0.597660	0.402340	2920	2047	1976	3056	0	0	9999
chr6	18470001	18480000	0.579258	0.420742	2925	2038	2169	2867	0	0	9999
chr6	18480001	18490000	0.577258	0.422742	2540	2083	2144	3232	0	0	9999
chr6	18490001	18500000	0.623362	0.376638	3159	1986	1780	3074	0	0	9999
chr6	18500001	18510000	0.654866	0.345135	3212	1691	1760	3336	0	0	9999
chr6	18510001	18520000	0.573657	0.426343	2859	2087	2176	2877	0	0	9999
chr6	18520001	18530000	0.537254	0.462746	2713	2238	2389	2659	0	0	9999
chr6	18530001	18540000	0.566657	0.433343	2993	2353	1980	2673	0	0	9999
chr6	18540001	18550000	0.622662	0.377338	3102	2044	1729	3124	0	0	9999
chr6	18550001	18560000	0.637464	0.362536	3032	1755	1870	3342	0	0	9999
chr6	18560001	18570000	0.583458	0.416542	2900	1867	2298	2934	0	0	9999
chr6	18570001	18580000	0.588659	0.411341	2810	1928	2185	3076	0	0	9999
chr6	18580001	18590000	0.621062	0.378938	3046	1823	1966	3164	0	0	9999
chr6	18590001	18600000	0.600860	0.399140	3013	2024	1967	2995	0	0	9999
chr6	18600001	18610000	0.527853	0.472147	2748	2001	2720	2530	0	0	9999
chr6	18610001	18620000	0.528453	0.471547	2810	2148	2567	2474	0	0	9999
chr6	18620001	18630000	0.520352	0.479648	2744	2251	2545	2459	0	0	9999
chr6	18630001	18640000	0.465447	0.534553	2141	3090	2255	2513	0	0	9999
chr6	18640001	18650000	0.514451	0.485549	2482	2758	2097	2662	0	0	9999
chr6	18650001	18660000	0.590759	0.409241	2912	1976	2116	2995	0	0	9999
chr6	18660001	18670000	0.645465	0.354535	3303	1770	1775	3151	0	0	9999
chr6	18670001	18680000	0.586359	0.413641	2949	2030	2106	2914	0	0	9999
chr6	18680001	18690000	0.583358	0.416642	2983	2244	1922	2850	0	0	9999
chr6	18690001	18700000	0.614061	0.385939	3051	2112	1747	3089	0	0	9999
chr6	18700001	18710000	0.667567	0.332433	3304	1731	1593	3371	0	0	9999
chr6	18710001	18720000	0.560456	0.439544	2702	2161	2234	2902	0	0	9999
chr6	18720001	18730000	0.471447	0.528553	2322	2982	2303	2392	0	0	9999
chr6	18730001	18740000	0.602560	0.397440	2884	2160	1814	3141	0	0	9999
chr6	18740001	18750000	0.501250	0.498750	2237	2931	2056	2775	0	0	9999
chr6	18750001	18760000	0.644464	0.355536	3252	2016	1539	3192	0	0	9999
chr6	18760001	18770000	0.212421	0.073807	1110	406	332	1014	7137	0	9999
chr6	18770001	18780000	0.183718	0.070807	887	339	369	950	7454	0	9999
chr6	18780001	18790000	0.568057	0.431943	2584	1988	2331	3096	0	0	9999
chr6	18790001	18800000	0.645665	0.354335	3160	1631	1912	3296	0	0	9999
chr6	18800001	18810000	0.614661	0.385339	2703	1826	2027	3443	0	0	9999
chr6	18810001	18820000	0.577658	0.422342	2591	2052	2171	3185	0	0	9999
chr6	18820001	18830000	0.660466	0.339534	3228	1659	1736	3376	0	0	9999
chr6	18830001	18840000	0.356236	0.284628	1723	1584	1262	1839	3591	0	9999
chr6	18840001	18850000	0.313931	0.218122	1478	1117	1064	1661	4679	0	9999
chr6	18850001	18860000	0.148315	0.133913	700	873	466	783	7177	0	9999
chr6	18860001	18870000	0.555856	0.444144	2781	2152	2289	2777	0	0	9999
chr6	18870001	18880000	0.588159	0.411841	2953	2061	2057	2928	0	0	9999
chr6	18880001	18890000	0.618562	0.381438	3089	1874	1940	3096	0	0	9999
chr6	18890001	18900000	0.590759	0.409241	2992	2187	1905	2915	0	0	9999
chr6	18900001	18910000	0.625363	0.374637	3153	2025	1721	3100	0	0	9999
chr6	18910001	18920000	0.607761	0.392239	3085	2079	1843	2992	0	0	9999
chr6	18920001	18930000	0.735074	0.264926	3635	1357	1292	3715	0	0	9999
chr6	18930001	18940000	0.556956	0.443044	2743	2533	1897	2826	0	0	9999
chr6	18940001	18950000	0.500250	0.499750	2605	2604	2393	2397	0	0	9999
chr6	18950001	18960000	0.302530	0.243724	1451	958	1479	1574	4537	0	9999
chr6	18960001	18970000	0.079108	0.098810	363	580	408	428	8220	0	9999
chr6	18970001	18980000	0.016202	0.026603	54	150	116	108	9571	0	9999
chr6	18980001	18990000	0.491349	0.378738	2344	1829	1958	2569	1299	0	9999
chr6	18990001	19000000	0.005201	0.007901	26	52	27	26	9868	0	9999
chr6	19000001	19010000	0.555055	0.436544	2646	2204	2161	2904	84	0	9999
chr6	19010001	19020000	0.616862	0.383138	3137	1975	1856	3031	0	0	9999
chr6	19020001	19030000	0.547955	0.452045	2855	2336	2184	2624	0	0	9999
chr6	19030001	19040000	0.499750	0.500250	2582	2338	2664	2415	0	0	9999
chr6	19040001	19050000	0.609961	0.390039	3143	2122	1778	2956	0	0	9999
chr6	19050001	19060000	0.506351	0.493649	2515	2559	2377	2548	0	0	9999
chr6	19060001	19070000	0.550355	0.449645	2693	2189	2307	2810	0	0	9999
chr6	19070001	19080000	0.624162	0.375838	3120	1951	1807	3121	0	0	9999
chr6	19080001	19090000	0.554355	0.445645	2612	2118	2338	2931	0	0	9999
chr6	19090001	19100000	0.465747	0.534253	2233	2855	2487	2424	0	0	9999
chr6	19100001	19110000	0.643364	0.356636	3219	1741	1825	3214	0	0	9999
chr6	19110001	19120000	0.664566	0.335434	3500	1653	1701	3145	0	0	9999
chr6	19120001	19130000	0.555756	0.444244	2483	2085	2357	3074	0	0	9999
chr6	19130001	19140000	0.517752	0.482248	2747	2327	2495	2430	0	0	9999
chr6	19140001	19150000	0.585859	0.414141	2993	2016	2125	2865	0	0	9999
chr6	19150001	19160000	0.555055	0.444945	2654	2163	2286	2896	0	0	9999
chr6	19160001	19170000	0.525453	0.474547	2723	2360	2385	2531	0	0	9999
chr6	19170001	19180000	0.581958	0.418042	2968	2177	2003	2851	0	0	9999
chr6	19180001	19190000	0.549455	0.450545	2827	2302	2203	2667	0	0	9999
chr6	19190001	19200000	0.586259	0.413741	3060	2147	1990	2802	0	0	9999
chr6	19200001	19210000	0.365637	0.115112	1875	586	565	1781	5192	0	9999
chr6	19210001	19220000	0.667467	0.332533	3320	1631	1694	3354	0	0	9999
chr6	19220001	19230000	0.581258	0.418742	2877	1974	2213	2935	0	0	9999
chr6	19230001	19240000	0.571657	0.428343	2950	2208	2075	2766	0	0	9999
chr6	19240001	19250000	0.580758	0.419242	2892	2112	2080	2915	0	0	9999
chr6	19250001	19260000	0.613261	0.386739	3065	1941	1926	3067	0	0	9999
chr6	19260001	19270000	0.549555	0.450445	2643	2242	2262	2852	0	0	9999
chr6	19270001	19280000	0.587659	0.412341	2926	2047	2076	2950	0	0	9999
chr6	19280001	19290000	0.543954	0.456046	2770	2264	2296	2669	0	0	9999
chr6	19290001	19300000	0.570657	0.429343	3002	2229	2064	2704	0	0	9999
chr6	19300001	19310000	0.565057	0.434943	3081	2308	2041	2569	0	0	9999
chr6	19310001	19320000	0.597960	0.402040	3293	2146	1874	2686	0	0	9999
chr6	19320001	19330000	0.689269	0.310731	3450	1606	1501	3442	0	0	9999
chr6	19330001	19340000	0.624762	0.375238	3231	1859	1893	3016	0	0	9999
chr6	19340001	19350000	0.609761	0.390239	2912	1926	1976	3185	0	0	9999
chr6	19350001	19360000	0.691669	0.308331	3454	1527	1556	3462	0	0	9999
chr6	19360001	19370000	0.648165	0.351835	3314	1900	1618	3167	0	0	9999
chr6	19370001	19380000	0.621262	0.378738	3145	2034	1753	3067	0	0	9999
chr6	19380001	19390000	0.480248	0.519752	2401	2716	2481	2401	0	0	9999
chr6	19390001	19400000	0.540254	0.459746	2645	2274	2323	2757	0	0	9999
chr6	19400001	19410000	0.617362	0.382638	2946	1962	1864	3227	0	0	9999
chr6	19410001	19420000	0.707071	0.292929	3628	1422	1507	3442	0	0	9999
chr6	19420001	19430000	0.608561	0.391439	2884	1818	2096	3201	0	0	9999
chr6	19430001	19440000	0.578058	0.421942	2825	1968	2251	2955	0	0	9999
chr6	19440001	19450000	0.546655	0.453345	2696	2314	2219	2770	0	0	9999
chr6	19450001	19460000	0.591059	0.408941	2907	2136	1953	3003	0	0	9999
chr6	19460001	19470000	0.598960	0.401040	2720	1885	2125	3269	0	0	9999
chr6	19470001	19480000	0.610961	0.389039	2996	1775	2115	3113	0	0	9999
chr6	19480001	19490000	0.488849	0.380538	2444	2017	1788	2444	1306	0	9999
chr6	19490001	19500000	0.609061	0.390939	3139	2048	1861	2951	0	0	9999
chr6	19500001	19510000	0.549655	0.450345	2907	2351	2152	2589	0	0	9999
chr6	19510001	19520000	0.673067	0.299630	3335	1444	1552	3395	273	0	9999
chr6	19520001	19530000	0.000000	0.000000	0	0	0	0	9999	0	9999
chr6	19530001	19540000	0.126713	0.105011	565	460	590	702	7682	0	9999
chr6	19540001	19550000	0.578358	0.421642	2761	1966	2250	3022	0	0	9999
chr6	19550001	19560000	0.650165	0.349835	3128	1640	1858	3373	0	0	9999
chr6	19560001	19570000	0.599860	0.400140	2993	1940	2061	3005	0	0	9999
chr6	19570001	19580000	0.655466	0.344534	3243	1909	1536	3311	0	0	9999
chr6	19580001	19590000	0.576158	0.423842	2700	2032	2206	3061	0	0	9999
chr6	19590001	19600000	0.485949	0.514051	2432	2619	2521	2427	0	0	9999
chr6	19600001	19610000	0.523752	0.476248	2431	2371	2391	2806	0	0	9999
chr6	19610001	19620000	0.679968	0.320032	3507	1661	1539	3292	0	0	9999
chr6	19620001	19630000	0.551855	0.448145	2507	2128	2353	3011	0	0	9999
chr6	19630001	19640000	0.608261	0.391739	3082	1867	2050	3000	0	0	9999
chr6	19640001	19650000	0.558056	0.441944	2622	2142	2277	2958	0	0	9999
chr6	19650001	19660000	0.579058	0.420942	2764	2047	2162	3026	0	0	9999
chr6	19660001	19670000	0.653365	0.346635	3333	1745	1721	3200	0	0	9999
chr6	19670001	19680000	0.548955	0.451045	2752	2314	2196	2737	0	0	9999
chr6	19680001	19690000	0.689769	0.310231	3338	1572	1530	3559	0	0	9999
chr6	19690001	19700000	0.672167	0.327833	3318	1722	1556	3403	0	0	9999
chr6	19700001	19710000	0.597160	0.402840	3249	2041	1987	2722	0	0	9999
chr6	19710001	19720000	0.594859	0.405141	3224	1910	2141	2724	0	0	9999
chr6	19720001	19730000	0.557156	0.442844	2916	2328	2100	2655	0	0	9999
chr6	19730001	19740000	0.613161	0.386839	3247	2048	1820	2884	0	0	9999
chr6	19740001	19750000	0.561956	0.438044	2917	2206	2174	2702	0	0	9999
chr6	19750001	19760000	0.559856	0.440144	2838	2222	2179	2760	0	0	9999
chr6	19760001	19770000	0.586759	0.413241	2941	2045	2087	2926	0	0	9999
chr6	19770001	19780000	0.713571	0.286429	3546	1523	1341	3589	0	0	9999
chr6	19780001	19790000	0.547355	0.452645	2949	2137	2389	2524	0	0	9999
chr6	19790001	19800000	0.554455	0.445545	2800	2290	2165	2744	0	0	9999
chr6	19800001	19810000	0.634463	0.365537	3121	2042	1613	3223	0	0	9999
chr6	19810001	19820000	0.695270	0.304730	3575	1716	1331	3377	0	0	9999
