id V1 win_mid pi_n winpi frac_utr frac_cds entropy ling_complex exp d_xy_n d_xy_meanm frac_GC
chr8 13740001 NA NA NA NA NA NA NA NA NA 1997 0.0337595554170416 NA
chr8 13750001 NA NA NA NA 0.1302 0.1347 0.969699241096657 0.949046953624605 4 694 0.0429547637760894 0.356236
chr8 13760001 NA NA NA NA NA NA NA NA NA 968 0.0198081016779364 NA
chr8 13770001 chr8 13775000 2531 0.00144787386984147 0.1508 0.2638 0.990255862316483 0.965430127141687 3 1776 0.0292043260793261 0.425343
chr8 13780001 chr8 13785000 1823 0.00188832926079223 0 0.203 0.99331851777456 0.956164685312278 1 1322 0.0382776326044102 0.432443
chr8 13790001 NA NA NA NA 0 0 0.969899997265818 0.950403039835893 0 801 0.036441190935573 0.358936
chr8 13800001 chr8 13805000 2186 0.00237930718260087 0.1289 0.1886 0.994122006820655 0.965223616551135 3 2020 0.0163017263264788 0.436644
chr8 1380001 chr8 1385000 1909 0.00169214407035256 0 0 0.930094129499239 0.92964184179912 0 967 0.0302482763703033 0.284528
chr8 13810001 NA NA NA NA 0.0375 0.0566 0.9974271463205 0.954312973683667 0 657 0.0146672201466722 0.460246
chr8 13820001 NA NA NA NA 0.029 0 0.991446610370619 0.942748380612786 0 425 0.0256149732620321 0.426943
chr8 13830001 NA NA NA NA 0.176 0.189 0.990971864307456 0.96227051510625 2 817 0.0195866964532815 0.425343
chr8 13840001 NA NA NA NA NA NA NA NA NA 1171 0.0126348885956059 NA
chr8 13850001 NA NA NA NA NA NA NA NA NA 1712 0.0178114720170795 NA
chr8 13860001 NA NA NA NA NA NA NA NA NA 839 0.0106187019178676 NA
chr8 13870001 NA NA NA NA 0.1533 0.0574 0.999276919355031 0.95641249802094 3 450 0.0183838383838384 0.50445
chr8 13880001 chr8 13885000 1007 0.0015377208028648 0 0 0.99098419726363 0.96379869347633 0 684 0.0192605883395357 0.421242
chr8 13890001 NA NA NA NA NA NA NA NA NA 684 0.0259392167286904 NA
chr8 13900001 NA NA NA NA 0.1851 0.0428 0.955531742757341 0.945508185341586 3 513 0.0309868818640748 0.272027
chr8 1390001 chr8 1395000 1160 0.00119082067357929 0.1193 0.0737 0.963618784027105 0.940414810939554 2 866 0.0142282659603676 0.342934
chr8 13910001 NA NA NA NA 0.1505 0.3186 0.996261744386164 0.963630227668025 4 746 0.0129904947599318 0.406641
chr8 13920001 chr8 13925000 1236 0.00233401980974796 0 0 0.970818266832393 0.941110063261078 0 1067 0.022086629396845 0.359036
chr8 13930001 chr8 13935000 1137 0.00137522987127208 0.0112 0.1558 0.994088533961363 0.960205409200735 3 1040 0.0103146853146853 0.436144
chr8 13940001 NA NA NA NA NA NA NA NA NA 510 0.0165181224004753 NA
chr8 13950001 NA NA NA NA 0.0723 0.1179 0.972809765590575 0.948902396211219 4 728 0.0439040126540127 0.366437
chr8 13960001 chr8 13965000 1252 0.00417513796108046 0.0618 0.0016 0.987880584295487 0.954677809060308 0 601 0.0531563555690012 0.408841
chr8 13970001 NA NA NA NA 0.0477 0.2467 0.997771205815018 0.966249285817541 4 706 0.0222014765215898 0.465747
chr8 13980001 NA NA NA NA 0 0 0.999499818944448 0.958415650749289 0 NA NA 0.514551
chr8 14000001 NA NA NA NA 0.1588 0.1983 0.989483870773321 0.94878537354324 2 NA NA 0.416042
chr8 1400001 chr8 1405000 1648 0.00174255356294191 0.0898 0.1377 0.97414530171833 0.957424399914642 1 1500 0.0181661616161616 0.367137
chr8 140001 NA NA NA NA 0.0075 0 0.952428090617744 0.942438614726959 0 525 0.0792698412698413 0.320832
chr8 14010001 chr8 14015000 3345 0.000508390463547414 0.0153 0.2435 0.984749804890712 0.960618430381838 2 2910 0.00850589845435206 0.39844
chr8 14020001 NA NA NA NA 0 0 0.999161585597611 0.959992253725694 0 261 0.0431905259491466 0.376638
chr8 14030001 NA NA NA NA 0 0 0.987054360106608 0.946368650441625 0 NA NA 0.192819
chr8 14050001 NA NA NA NA 0.1341 0.1143 0.984691861867913 0.958849322989447 2 222 0 0.39794
chr8 14060001 NA NA NA NA NA NA NA NA NA 1096 0.0244898805573988 NA
chr8 14070001 NA NA NA NA NA NA NA NA NA 734 0.0272346182427926 NA
chr8 14080001 chr8 14085000 1128 0.0010826348592306 0.1103 0.0792 0.99976719284731 0.964390690502578 4 760 0.0513058213716108 0.490749
chr8 14090001 chr8 14095000 1975 0.00158189489835059 0.0952 0.3181 0.992488765796092 0.963853762967144 4 1682 0.0217030591287428 0.432343
chr8 14100001 chr8 14105000 1477 0.00174596335733777 0 0.7604 0.995412546148647 0.966063426286045 4 1208 0.0215921633554084 0.468447
chr8 1410001 chr8 1415000 1055 0.00137584374551199 0.0368 0.0255 0.990414049609021 0.96428055152095 2 945 0.0259450073735788 0.419142
chr8 14110001 chr8 14115000 1047 0.00276402998466035 0.1182 0.1027 0.981566694477615 0.95621287111674 4 908 0.0306713294048096 0.394239
chr8 14120001 chr8 14125000 1617 0.00131556754933378 0.2631 0.1785 0.993432555638449 0.965609102986832 3 1444 0.0162983945878683 0.435444
chr8 14130001 chr8 14135000 2149 0.000758633331923234 0.0726 0.373 0.999360678603366 0.968128532191559 4 2015 0.0175652304684563 0.483348
chr8 14140001 chr8 14145000 1156 0.00171437558980811 0.0532 0.0221 0.989563233741003 0.961809308120685 0 1010 0.0307155715571557 0.415842
chr8 14150001 chr8 14155000 1402 0.00217870574503955 0.1803 0.2507 0.995695869642179 0.961768006002575 4 1294 0.0244485035829704 0.448245
chr8 14160001 NA NA NA NA 0.0351 0.0655 0.979883842998433 0.950588899367389 4 656 0.0190468829950537 0.384338
chr8 14170001 NA NA NA NA 0.046 0.0717 0.952922528926433 0.936594365014352 0 575 0.0170619235836627 0.321532
chr8 14180001 chr8 14185000 1417 0.00011761938367443 0.1828 0.2369 0.992847263508396 0.964404457875281 2 1225 0.0204761904761905 0.432843
chr8 14190001 NA NA NA NA NA NA NA NA NA 1039 0.0224636608178475 NA
chr8 14200001 chr8 14205000 1910 0.00101038577478368 0.0889 0.1801 0.98390562751022 0.958105884863462 4 1894 0.0154841198927788 0.39704
chr8 1420001 chr8 1425000 1288 0.00188923395445134 0.0673 0.4254 0.996427918624196 0.965911985186307 4 1043 0.0133356576309596 0.452345
chr8 14210001 chr8 14215000 1141 0.000146070698217938 0.1812 0.0884 0.982092882938055 0.866132951518197 3 855 0.012962962962963 0.391439
chr8 14220001 NA NA NA NA 0 0 0.994121212472641 0.94661701234245 0 173 0.0749289246399073 0.450145
chr8 14230001 chr8 14235000 1195 0.00385906980049239 0 0 0.978991316539056 0.956178452684982 0 565 0.065531886992064 0.382038
chr8 14240001 chr8 14245000 1340 0.0016010854816825 0.0991 0.1096 0.985676293178587 0.959771736960577 0 1123 0.0246903586173399 0.40104
chr8 14250001 chr8 14255000 1163 0.00161286120013549 0.0513 0 0.979554459068974 0.958057699059 0 NA NA 0.382838
chr8 14260001 NA NA NA NA 0 0.2555 0.999564660630611 0.964783060624626 1 NA NA 0.49855
chr8 14270001 NA NA NA NA 0 0 0.999230481585778 0.963839995594441 0 NA NA 0.477848
chr8 14280001 NA NA NA NA 0 0 0.982749218904316 0.962859482634038 0 NA NA 0.062306
chr8 14300001 NA NA NA NA 0 0.0706 0.999514337360716 0.962214534638804 0 803 0.0288388241065701 0.259926
chr8 1430001 NA NA NA NA 0.1992 0.1166 0.98582928315758 0.957018262419891 2 655 0.0672374953290984 0.40464
chr8 14310001 NA NA NA NA 0 0 0.969407124249342 0.931459134995973 0 NA NA 0.356536
chr8 14320001 NA NA NA NA NA NA NA NA NA 496 0.0241625645859517 NA
chr8 14330001 NA NA NA NA NA NA NA NA NA 1517 0.0205177375909083 NA
chr8 14340001 NA NA NA NA 0.0915 0.0835 0.954062320618698 0.941447363892312 3 488 0.0285909445745511 0.324132
chr8 14350001 NA NA NA NA NA NA NA NA NA 295 0.0130457113507961 NA
chr8 14360001 NA NA NA NA 0.0577 0.0248 0.990222736604931 0.963874414026199 1 NA NA 0.418842
chr8 14370001 chr8 14375000 1076 0.00249824524917462 0.1884 0.1895 0.998425798072627 0.959792388019632 4 321 0.012181484144101 0.470747
chr8 14380001 chr8 14385000 2705 0.00197045099078371 0.1881 0.1307 0.982584774358439 0.956639659670547 3 2321 0.0178320243593833 0.391239
chr8 14390001 chr8 14395000 1165 0.00126934581870204 0.1913 0.3505 0.99672391755014 0.96612537946321 3 1087 0.0201275725194768 0.456246
chr8 14400001 chr8 14405000 2099 0.00171365874081453 0.1018 0.13 0.985360691395496 0.962828093700739 2 2003 0.0242760318396864 0.405741
chr8 1440001 NA NA NA NA 0 0 0.958281657899478 0.931596808723007 0 453 0.0585189644792294 0.332533
chr8 14410001 NA NA NA NA NA NA NA NA NA 1107 0.0211911545244879 NA
chr8 14420001 NA NA NA NA NA NA NA NA NA 715 0.0233540352421471 NA
chr8 14430001 chr8 14435000 1360 0.00530738868974163 0.0456 0.1566 0.981749413098471 0.958656579771599 3 1105 0.015815978892902 0.389739
chr8 14440001 NA NA NA NA NA NA NA NA NA 1631 0.0183815469223195 NA
chr8 14450001 chr8 14455000 1980 0.00105611560157015 0.1409 0.6373 0.994398641098236 0.962697303660056 2 1872 0.0128593628593629 0.443544
chr8 14460001 chr8 14465000 1221 0.00190868372686554 0.0441 0.3187 0.984997026375059 0.961327450076065 2 1183 0.0185821504502823 0.39904
chr8 14470001 NA NA NA NA 0.2228 0.0278 0.989490387392412 0.958704765576061 4 211 0.023696682464455 0.426243
chr8 14480001 chr8 14485000 1323 0.00013742870885728 0.0985 0.2215 0.988660678480984 0.956398730648237 4 1022 0.0135029354207436 0.423642
chr8 14490001 NA NA NA NA 0.0209 0.0339 0.981058444360367 0.863434546468325 4 598 0.0378344481605351 0.386339
chr8 14500001 NA NA NA NA 0.0131 0.0579 0.959866814404238 0.9446138596141 4 698 0.0427910198683838 0.335134
chr8 1450001 chr8 1455000 1180 0.00151001540832049 0.0554 0.1631 0.988667187742878 0.951580150202036 3 1062 0.00692151539609167 0.414741
chr8 14510001 NA NA NA NA 0 0 0.987247841592671 0.86731006188434 0 NA NA 0.421042
chr8 14520001 chr8 14525000 1005 0.00197195838986884 0.0262 0.2579 0.982521480124987 0.93795045122564 2 757 0.0337156238741443 0.40274
chr8 14530001 NA NA NA NA 0 0 0.994268138270293 0.962917581623311 0 NA NA 0.452545
chr8 14540001 NA NA NA NA 0.1145 0.1512 0.980680989921037 0.958573975535379 4 462 0.0102977830250558 0.385839
chr8 14550001 chr8 14555000 1717 0.00115599795273645 0.0152 0.056 0.976259785441252 0.94641738543825 4 1638 0.0250555000555001 0.373737
chr8 14560001 chr8 14565000 1309 0.0014357682042938 0 0.0652 0.953119524811809 0.918049713982832 0 1241 0.0335238224037579 0.321832
chr8 14570001 chr8 14575000 1054 0.00161511480297059 0 0.0699 0.970487335751925 0.929187518499907 0 836 0.0413945105930752 0.358036
chr8 14580001 NA NA NA NA 0 0 0.936667441682215 0.922193693166565 0 245 0.0901422387136673 0.294029
chr8 14590001 chr8 14595000 1784 0.00196188340807175 0.0368 0.1954 0.988102763734665 0.861878833352837 4 1559 0.0253579272982737 0.410941
chr8 14600001 chr8 14605000 1033 0.00259907888175071 0.1884 0.1102 0.985683947308148 0.961320566389713 4 942 0.0170725682668358 0.40274
chr8 1460001 chr8 1465000 1743 0.00288600288600289 0.0333 0.1453 0.977180306547443 0.949604532219094 3 1601 0.0233041578450698 0.374938
chr8 14610001 NA NA NA NA NA NA NA NA NA 1131 0.0233454285178423 NA
chr8 14620001 chr8 14625000 1335 0.000624219725343321 0.1728 0.1561 0.985232484739361 0.960515175086562 3 1230 0.0251048815682962 0.40444
chr8 14630001 NA NA NA NA NA NA NA NA NA 1409 0.0197811946747362 NA
chr8 14640001 NA NA NA NA 0.1331 0.1157 0.98188742874648 0.959647830606246 3 729 0.0361237299508904 0.389939
chr8 14650001 chr8 14655000 1037 0.00449431635545425 0.0719 0.0542 0.994483434318993 0.965739893027514 0 968 0.0284247433007764 0.438544
chr8 14660001 NA NA NA NA 0.2601 0.0956 0.999611051174406 0.95970290009706 4 597 0.0231815643875945 0.509551
chr8 14670001 NA NA NA NA 0.1694 0.0683 0.998491956740472 0.933152521838495 4 496 0.019672531769306 0.469147
chr8 14680001 NA NA NA NA 0.1377 0.0323 0.957819588681226 0.94099992427945 1 308 0.0257034632034632 0.331333
chr8 14690001 NA NA NA NA 0.133 0.1604 0.986626227629794 0.963179161704676 4 497 0.0309127492226084 0.407841
chr8 14700001 NA NA NA NA NA NA NA NA NA 1337 0.0143865732870968 NA
chr8 1470001 chr8 1475000 1566 0.00175703394094199 0.0828 0.1252 0.975128216569606 0.859421357325275 3 1429 0.0168570640928933 0.370837
chr8 14710001 NA NA NA NA NA NA NA NA NA 1411 0.0316085402903263 NA
chr8 14720001 chr8 14725000 1041 0.00271592000698629 0.1309 0.0801 0.994719818555248 0.964232365716489 3 760 0.0111044657097289 0.442944
chr8 14730001 NA NA NA NA 0 0.1822 0.992053144590082 0.910236729973635 1 NA NA 0.454045
chr8 14740001 NA NA NA NA 0 0 0.995233839346517 0.965794962518328 0 NA NA 0.455746
chr8 14750001 NA NA NA NA 0 0 0.978061823169432 0.952185914600987 0 NA NA 0.377738
chr8 14760001 chr8 14765000 1844 0.00281995661605206 0.372 0.1559 0.995497919664269 0.964493945797854 2 1018 0.0260463177948443 0.444844
chr8 14770001 NA NA NA NA 0.0818 0.1061 0.986537744802428 0.906918793152109 3 658 0.0241726864827169 0.40424
chr8 14780001 chr8 14785000 1383 0.00375994215473608 0.0661 0.2889 0.989546312593033 0.964686689015702 4 1331 0.0195735394082502 0.425843
chr8 14790001 NA NA NA NA NA NA NA NA NA 1108 0.0198280510103615 NA
chr8 14800001 chr8 14805000 1747 0.00129052401519488 0.0563 0.011 0.969647660728533 0.953211583867393 0 1528 0.0425066153305682 0.356536
chr8 1480001 NA NA NA NA NA NA NA NA NA 2444 0.01703925507117 NA
chr8 14810001 NA NA NA NA 0 0 0.969762365490857 0.854802403783274 0 NA NA 0.360136
chr8 14820001 NA NA NA NA 0 0 0.986153305054275 0.948117655967123 0 NA NA 0.40474
chr8 14830001 NA NA NA NA 0.0259 0.025 0.96580060811014 0.948702769307019 0 497 0.0653875634760947 0.347335
chr8 14840001 chr8 14845000 1779 0.000798489500007206 0.1427 0.0169 0.975460514111795 0.827598075321296 1 1309 0.0243622051490653 0.370537
chr8 14850001 NA NA NA NA 0 0 0.984989271060887 0.877910938865981 0 NA NA 0.40294
chr8 14860001 chr8 14865000 1752 0.00146103896103896 0.2086 0.2567 0.993339108312052 0.963839995594441 3 1682 0.0119649227110583 0.441744
chr8 14870001 chr8 14875000 2201 0.00234572333618222 0.1199 0.12 0.993067020180102 0.964610968465833 4 1729 0.0151383704015283 0.432743
chr8 14880001 chr8 14885000 1026 0.00153741644969715 0 0 0.981741935044894 0.954843017532749 0 842 0.0212202880255137 0.388039
chr8 14890001 chr8 14895000 2093 0.000970378562351806 0.1765 0.1796 0.999850016088385 0.959014531461888 4 1703 0.0189092469480021 0.493549
chr8 14900001 chr8 14905000 1561 0.000593576826760683 0.1828 0.076 0.996415267987435 0.954849901219101 3 1095 0.0185222083852221 0.451745
chr8 1490001 chr8 1495000 1475 0.00402465331278891 0.1813 0.0731 0.995376965285741 0.964135994107564 3 1038 0.0438926840660945 0.445645
chr8 14910001 chr8 14915000 2301 0.000472785218547931 0.0436 0.361 0.993035889842233 0.967309373515705 3 2201 0.0112758663417455 0.437544
chr8 14920001 NA NA NA NA 0.0721 0 0.96822881873859 0.851959441320016 0 686 0.0189504373177843 0.353335
chr8 14930001 chr8 14935000 2171 0.00106500286141005 0.3287 0.1085 0.99049564011692 0.955070179182356 2 1883 0.0262435829350328 0.419942
chr8 14940001 chr8 14945000 1802 0.000761632004695266 0 0.0341 0.983410337751496 0.959936945433018 0 1259 0.0386288850149057 0.393339
chr8 14950001 NA NA NA NA 0 0 0.975434844589503 0.867881407851533 0 305 0.0439344262295082 0.372537
chr8 14960001 NA NA NA NA 0.0671 0.1511 0.99426291727637 0.966097844717803 3 416 0.0408872377622378 0.438444
chr8 14970001 NA NA NA NA 0 0 0.993129477894265 0.969805293580773 0 NA NA 0.035104
chr8 14980001 NA NA NA NA 0 0 0.990227106793848 0.965626082605181 0 NA NA 0.072307
chr8 15000001 chr8 15005000 1307 0.00233189406869591 0 0 0.997088858249689 0.961240202826567 0 NA NA 0.478948
chr8 1500001 NA NA NA NA NA NA NA NA NA 660 0.0259320477502296 NA
chr8 150001 chr8 155000 1655 0.0018671962478609 0.0524 0.1981 0.976806812347905 0.933806472041908 3 1276 0.0154433471439741 0.375338
chr8 15030001 NA NA NA NA 0 0.0659 0.995812108777805 0.952632921678493 0 NA NA 0.379338
chr8 15050001 NA NA NA NA NA NA NA NA NA 240 0.0212121212121212 NA
chr8 15060001 NA NA NA NA 0 0 0.999590547402111 0.959557388635141 0 NA NA 0.320432
chr8 15090001 NA NA NA NA 0 0 0.998585496705189 0.909959510915978 0 NA NA 0.335334
chr8 15100001 NA NA NA NA 0 0 0.996132171830536 0.937213896786007 0 NA NA 0.450245
chr8 1510001 NA NA NA NA NA NA NA NA NA 808 0.0141978483562642 NA
chr8 15110001 NA NA NA NA 0 0 0.98833322486128 0.945449919626233 0 NA NA 0.280928
chr8 15120001 chr8 15125000 1172 0.00128244906401903 0.0967 0.0995 0.982117221680525 0.96011396011396 2 738 0.0427034573376037 0.334433
chr8 15130001 chr8 15135000 1927 0.000916796402006575 0.0526 0.2183 0.975932694167128 0.955035760750597 2 1472 0.0160521656785244 0.372737
chr8 15140001 chr8 15145000 1071 0.00210225504343151 0 0 0.996210645675156 0.9558480357401 0 302 0.0658238009231387 0.456646
chr8 15150001 NA NA NA NA NA NA NA NA NA 547 0.0614924380920725 NA
chr8 15160001 chr8 15165000 3029 0.00131102527933165 0.2232 0.142 0.986065182243627 0.962676652601001 2 2671 0.0324864047720656 0.40304
chr8 15170001 NA NA NA NA 0 0 0.97445266666889 0.945605110448748 0 345 0.0414141414141414 0.368137
chr8 15180001 chr8 15185000 1581 0.00115355864881481 0.0531 0.131 0.973856844729294 0.951896799774215 2 1381 0.0200067853941858 0.366737
chr8 15190001 NA NA NA NA NA NA NA NA NA 1516 0.0186788255719654 NA
chr8 15200001 chr8 15205000 1228 0.000848500034167785 0.0597 0.1405 0.973172974520281 0.947938680121979 4 1175 0.0230049099836334 0.365337
chr8 1520001 NA NA NA NA 0.0767 0.0918 0.979366810697509 0.954698460119363 3 801 0.0181856013316687 0.383438
chr8 15210001 NA NA NA NA NA NA NA NA NA 1242 0.01450495291075 NA
chr8 15220001 NA NA NA NA NA NA NA NA NA 654 0.027741371778069 NA
chr8 15230001 NA NA NA NA NA NA NA NA NA 1784 0.0281712868596277 NA
chr8 15240001 NA NA NA NA NA NA NA NA NA 1326 0.0379710786950606 NA
chr8 15250001 chr8 15255000 1277 0.00205500581381552 0.0338 0.0641 0.978373847843245 0.951752242360829 4 966 0.040231507622812 0.378838
chr8 15260001 chr8 15265000 1414 0.00197376880545197 0.2727 0.028 0.986389951518316 0.942466149472365 1 1105 0.030787349904997 0.405041
chr8 15270001 NA NA NA NA 0 0 0.981025387678064 0.955373061381831 0 143 0.0699300699300699 0.386039
chr8 15280001 chr8 15285000 1315 0.00317902629689702 0.003 0 0.972115182517441 0.952234100405449 0 660 0.0481095924277742 0.362236
chr8 15290001 NA NA NA NA NA NA NA NA NA 1325 0.0190207905302245 NA
chr8 15300001 chr8 15305000 1531 0.00410110246818281 0.0535 0 0.970444307094126 0.946506873360822 0 840 0.0427669552669553 0.358436
chr8 1530001 NA NA NA NA 0.0441 0.0554 0.963023191630526 0.933593077765005 4 652 0.0338817624093698 0.341534
chr8 15310001 chr8 15315000 1515 0.00279227922792279 0.1263 0.1486 0.994799991241564 0.966731143862161 2 1128 0.0265151515151515 0.443944
chr8 15320001 chr8 15325000 1325 0.00135849056603774 0.054 0 0.973631944918544 0.938156961816192 2 873 0.0300860842097956 0.367237
chr8 15330001 chr8 15335000 1076 0.000459051481356314 0 0 0.979889727782399 0.959159088875274 0 945 0.0434744268077601 0.383338
chr8 15340001 NA NA NA NA NA NA NA NA NA 1387 0.0412715138742536 NA
chr8 15350001 chr8 15355000 2032 0.00201140722794266 0.0732 0.053 0.982189936317849 0.957355563051125 4 1649 0.0282657710189548 0.391439
chr8 15360001 chr8 15365000 1495 0.00193574541400628 0.0932 0.3876 0.987870002661184 0.961540844352968 4 915 0.0217502897830767 0.411741
chr8 15370001 chr8 15375000 1799 0.00166085535735341 0.1258 0.1301 0.984522518825571 0.961313682703361 2 1698 0.0273690973337616 0.40004
chr8 15380001 NA NA NA NA 0.0682 0.071 0.998840533147191 0.791678999938047 2 326 0.00920245398773006 0.506751
chr8 15390001 chr8 15395000 1014 0.00334110334110334 0 0.0359 0.968803975369877 0.951724707615422 0 926 0.0343101642777669 0.354535
chr8 15400001 NA NA NA NA NA NA NA NA NA 1191 0.0174923033865099 NA
chr8 1540001 NA NA NA NA 0 0 0.976995935239251 0.955139016045873 0 NA NA 0.377238
chr8 15410001 chr8 15415000 1581 0.00204703582312691 0.0699 0 0.98428156746389 0.945260926131162 0 1162 0.0235200542429458 0.39674
chr8 15420001 chr8 15425000 1707 0.00326162804194439 0 0 0.961455388754831 0.946761569755836 0 172 0.0406976744186047 0.338334
chr8 15430001 NA NA NA NA 0 0 0.99821247199151 0.928519800923791 0 NA NA 0.487349
chr8 15440001 chr8 15445000 1334 0.00312343828085957 0.0702 0.0511 0.979034132002499 0.956563939120678 2 384 0.0242830086580087 0.380038
chr8 15450001 NA NA NA NA 0.0364 0.1835 0.989328311715287 0.961272380585251 2 267 0.0153217568947906 0.414941
chr8 15460001 NA NA NA NA NA NA NA NA NA 981 0.0214993976461866 NA
chr8 15470001 NA NA NA NA NA NA NA NA NA 837 0.0306741247601463 NA
chr8 15480001 chr8 15485000 1072 0.00147557666214382 0.0389 0.0502 0.96986015267812 0.945804737352947 3 497 0.00603621730382294 0.356936
chr8 15490001 chr8 15495000 2024 0.00192088872918913 0.1354 0.1614 0.986101884432924 0.95926234417055 4 1911 0.0396270396270396 0.407041
chr8 15500001 NA NA NA NA 0.0552 0.1476 0.975365256598455 0.952137728796525 4 511 0.0208148016367194 0.374537
chr8 1550001 NA NA NA NA NA NA NA NA NA 1150 0.0381598691163909 NA
chr8 15510001 chr8 15515000 1779 0.00036622549270104 0.2194 0.2105 0.994433816731018 0.965134128628563 4 1464 0.0116741182314953 0.445045
chr8 15520001 chr8 15525000 1107 0.00302840790645668 0.0415 0.0326 0.977726724063603 0.949907414418569 3 765 0.0454699331169919 0.378838
chr8 15530001 NA NA NA NA NA NA NA NA NA 375 0.0167070707070707 NA
chr8 15540001 chr8 15545000 1732 0.00204372225157445 0.0986 0.1901 0.987823157915997 0.961995167652181 2 1532 0.0502718017404701 0.408741
chr8 15550001 NA NA NA NA NA NA NA NA NA 1707 0.0257432959541923 NA
chr8 15560001 NA NA NA NA NA NA NA NA NA 501 0.00798403193612774 NA
chr8 15570001 NA NA NA NA NA NA NA NA NA 1192 0.00678767541183649 NA
chr8 15580001 NA NA NA NA NA NA NA NA NA 2443 0.0329885014698768 NA
chr8 15590001 chr8 15595000 1263 0.000810959955853064 0.1085 0.3127 0.98285017067051 0.959696016410708 3 1101 0.0338535215919412 0.392839
chr8 15600001 chr8 15605000 2023 0.00146312741468451 0.0322 0.4286 0.999623019288466 0.966655423312292 2 1299 0.038582709310192 0.487749
chr8 1560001 chr8 1565000 2125 7.84313725490198e-05 0.0394 0.4061 0.991614947048422 0.961981400279478 4 1946 0.0119830666079381 0.436244
chr8 15610001 chr8 15615000 2420 0.00130102679689457 0.2465 0.4417 0.995283276889876 0.963482043904152 2 2199 0.0253717254399383 0.447745
chr8 15620001 NA NA NA NA 0.1519 0.0308 0.983114150025521 0.956316126412016 2 336 0.0246212121212121 0.39574
chr8 15630001 NA NA NA NA NA NA NA NA NA 762 0.0275491131790344 NA
chr8 15640001 chr8 15645000 1202 0.00666313719558312 0.1174 0.4235 0.98420969852764 0.957438167287346 3 942 0.0475374766776041 0.39834
chr8 15650001 chr8 15655000 1547 0.00243101005867651 0.1466 0.0808 0.987766152616046 0.959723551156115 1 1450 0.0133736378563965 0.408241
chr8 15660001 chr8 15665000 2787 0.000959308601935081 0.1392 0.2081 0.995509310788948 0.871694970090383 3 2499 0.0212230080177259 0.445845
chr8 15670001 chr8 15675000 2093 0.000820584098176073 0.0156 0 0.998880453987773 0.965677939850349 0 1791 0.0292343613951654 0.527053
chr8 15680001 NA NA NA NA 0 0 0.989326977048006 0.961692285452706 0 403 0.0483006241070757 0.416442
chr8 15690001 chr8 15695000 1053 0.000800023022245244 0.0123 0 0.936763574695262 0.84900633987513 0 922 0.0633832906067179 0.294429
chr8 15700001 chr8 15705000 2058 0.000247371675943104 0.0295 0.163 0.991737416981378 0.947532542627228 4 1325 0.0173584905660377 0.437744
chr8 1570001 chr8 1575000 1244 0.00370187154753071 0.0586 0.214 0.986255389296041 0.960281129750604 4 1028 0.0360850725150336 0.40454
chr8 15710001 chr8 15715000 1762 0.000601933065043167 0.1494 0.1641 0.988699689422027 0.964012087753234 4 1468 0.0266235240690282 0.412241
chr8 15720001 chr8 15725000 2152 0.00179114565731666 0.0323 0.1659 0.984822232025151 0.962091539261105 3 1714 0.0248090590856052 0.39824
chr8 15730001 chr8 15735000 1979 0.00103051740242241 0.2049 0.253 0.997986995287187 0.964941385410715 4 1855 0.0222249448664543 0.528653
chr8 15740001 NA NA NA NA 0.2298 0.0547 0.972002059571638 0.945405483544548 2 554 0.0296739962804945 0.361936
chr8 15750001 chr8 15755000 1392 0.000642197840473703 0.1256 0.184 0.993848746551426 0.965588451927776 4 1264 0.0223616705024933 0.441544
chr8 15760001 chr8 15765000 1108 0.00331473580571053 0.1058 0.2442 0.984540339349198 0.956584590179733 4 756 0.0195406445406445 0.39954
chr8 15770001 NA NA NA NA 0.0588 0.0964 0.986358770767515 0.963461392845096 4 852 0.0282236347377192 0.410441
chr8 15780001 NA NA NA NA 0.1635 0.1586 0.995314802416862 0.942899821712524 3 529 0.0298161196081801 0.447145
chr8 15790001 NA NA NA NA 0 0 0.955758446092054 0.933104336034033 0 NA NA 0.331333
chr8 15800001 chr8 15805000 2373 0.00107522762390019 0.1275 0.126 0.994298841032296 0.968768715022269 4 2126 0.0270229339490863 0.445345
chr8 1580001 chr8 1585000 1400 0.00394388944388944 0.198 0.0434 0.983600216475034 0.959131554129868 0 1235 0.03277130426928 0.394839
chr8 15810001 NA NA NA NA NA NA NA NA NA 1461 0.023523219878456 NA
chr8 15820001 NA NA NA NA NA NA NA NA NA 1114 0.0358114357216691 NA
chr8 15830001 NA NA NA NA 0.0282 0.0949 0.98986583781801 0.952456793985761 1 553 0.0722368348950627 0.30273
chr8 15850001 NA NA NA NA 0.0651 0.1322 0.997998642736756 0.887745679989447 3 NA NA 0.423342
chr8 15860001 NA NA NA NA 0 0 0.99493207923828 0.949586440297145 0 NA NA 0.210621
chr8 15880001 NA NA NA NA 0 0 0.998055242704528 0.939862607455235 0 NA NA 0.081508
chr8 15890001 NA NA NA NA NA NA NA NA NA 1518 0.0412876649042657 NA
chr8 15900001 chr8 15905000 1562 0.00292375145128026 0.4574 0.2084 0.999897044156926 0.966269936876596 3 1170 0.0257530930607854 0.505351
chr8 1590001 chr8 1595000 1770 0.00351796978915623 0.1144 0.3476 0.997196316173546 0.964356272070819 4 1354 0.0236821401149318 0.458446
chr8 15910001 NA NA NA NA NA NA NA NA NA 470 0.0323500967117988 NA
